#diforb 1.1 <Complete DifOrb Measurement>  Mon Jun  9 14:54:38 2014
# Beam line=  NUMI line  . Comment>POSITIVE BUMPS
# E:HT101K 	Delta=2 
# E:HT105K 	Delta=2 
# E:VT106K 	Delta=2 
# E:VT108K 	Delta=2 
# #Energy 	Delta=0.001 
#s[cm],  x[cm],   x+sigmax, x-dxmax, name, I/I0, status
0.000000 	-0.000396 	0.002662 	-0.005306 	ipE:HP602  	1.0331 	0
0.000000 	-0.000656 	0.004762 	-0.012430 	ipE:HP604  	1.02714 	0
0.000000 	-0.000431 	-0.000022 	-0.001286 	ipE:HP606  	1.03475 	0
0.000000 	-0.004937 	-0.000619 	-0.012736 	ipE:HP608  	1.03566 	0
0.000000 	-0.002921 	0.001570 	-0.010999 	ipE:HP101  	1.03689 	0
0.000000 	-0.009909 	-0.004613 	-0.020815 	ipE:HP102  	1.04207 	0
0.000000 	-0.002128 	0.000546 	-0.007740 	ipE:HP104  	1.04127 	0
0.000000 	-0.003135 	0.003898 	-0.015513 	ipE:HP105  	1.03225 	0
0.000000 	0.008754 	0.012829 	0.001874 	ipE:HP107  	1.03827 	0
0.000000 	-0.010326 	-0.002492 	-0.026624 	ipE:HP109  	1.02352 	0
0.000000 	0.004423 	0.011231 	-0.010677 	ipE:HP112  	1.03609 	0
0.000000 	-0.001122 	0.003747 	-0.011665 	ipE:HP114  	1.03309 	0
0.000000 	-0.000612 	0.006703 	-0.013023 	ipE:HP115  	1.03396 	0
0.000000 	-0.007958 	-0.002515 	-0.017116 	ipE:HP117  	1.02914 	0
0.000000 	-0.001785 	0.003671 	-0.011476 	ipE:HP119  	1.03014 	0
0.000000 	0.004115 	0.008700 	-0.004147 	ipE:HP121  	1.023 	0
0.000000 	0.009959 	0.016396 	-0.001017 	ipE:HPTGT  	1.02634 	0
0.000000 	-0.010480 	0.001908 	-0.038123 	ipE:HPBTN  	1.0069 	0
