#diforb 1.1 <Complete DifOrb Measurement>  Mon Jun  9 14:54:38 2014
# Beam line=  NUMI line  . Comment>POSITIVE BUMPS
# E:HT101K 	Delta=2 
# E:HT105K 	Delta=2 
# E:VT106K 	Delta=2 
# E:VT108K 	Delta=2 
# #Energy 	Delta=0.001 
#s[cm],  x[cm],   x+sigmax, x-dxmax, name, I/I0, status
0.000000 	-0.001078 	0.001232 	-0.005570 	ipE:HP602  	1.01342 	0
0.000000 	0.002401 	0.008051 	-0.009374 	ipE:HP604  	1.0117 	0
0.000000 	-0.001141 	-0.000619 	-0.002047 	ipE:HP606  	1.01639 	0
0.000000 	-0.002209 	0.000994 	-0.008270 	ipE:HP608  	1.01814 	0
0.000000 	-0.011975 	-0.007592 	-0.020053 	ipE:HP101  	1.01527 	0
0.000000 	-0.005952 	0.000641 	-0.017362 	ipE:HP102  	1.02532 	0
0.000000 	-0.004916 	-0.000439 	-0.013800 	ipE:HP104  	1.01942 	0
0.000000 	-0.004534 	0.000101 	-0.012298 	ipE:HP105  	1.00616 	0
0.000000 	-0.177059 	-0.174341 	-0.182927 	ipE:HP107  	1.02313 	0
0.000000 	0.044105 	0.050304 	0.027807 	ipE:HP109  	1.00756 	0
0.000000 	0.164094 	0.171214 	0.148993 	ipE:HP112  	1.01699 	0
0.000000 	-0.267089 	-0.261833 	-0.277632 	ipE:HP114  	1.01524 	0
0.000000 	-0.199416 	-0.193761 	-0.209419 	ipE:HP115  	1.01829 	0
0.000000 	-0.186823 	-0.181395 	-0.196678 	ipE:HP117  	1.01813 	0
0.000000 	0.004838 	0.009696 	-0.002755 	ipE:HP119  	1.01555 	0
0.000000 	0.138875 	0.143603 	0.131880 	ipE:HP121  	1.01954 	0
0.000000 	0.163803 	0.167487 	0.155510 	ipE:HPTGT  	1.02129 	0
0.000000 	0.155162 	0.169756 	0.127520 	ipE:HPBTN  	1.02043 	0
