#diforb 1.1 <Complete DifOrb Measurement>  Mon Jun  9 14:54:38 2014
# Beam line=  NUMI line  . Comment>POSITIVE BUMPS
# E:HT101K 	Delta=2 
# E:HT105K 	Delta=2 
# E:VT106K 	Delta=2 
# E:VT108K 	Delta=2 
# #Energy 	Delta=0.001 
#s[cm],  x[cm],   x+sigmax, x-dxmax, name, I/I0, status
0.000000 	-0.002642 	0.000538 	-0.007134 	ipE:HP602  	0.997798 	0
0.000000 	-0.010439 	-0.004997 	-0.022213 	ipE:HP604  	0.997367 	0
0.000000 	0.001231 	0.001704 	0.000375 	ipE:HP606  	0.998818 	0
0.000000 	0.005313 	0.009103 	-0.000747 	ipE:HP608  	0.997975 	0
0.000000 	-0.006515 	-0.001147 	-0.014593 	ipE:HP101  	0.993362 	0
0.000000 	0.008305 	0.014368 	-0.002601 	ipE:HP102  	0.993396 	0
0.000000 	0.002379 	0.005495 	-0.003233 	ipE:HP104  	0.995985 	0
0.000000 	-0.000977 	0.003490 	-0.008740 	ipE:HP105  	0.994888 	0
0.000000 	-0.004984 	-0.002321 	-0.010851 	ipE:HP107  	0.99863 	0
0.000000 	-0.003083 	0.004446 	-0.019381 	ipE:HP109  	1.00006 	0
0.000000 	0.004511 	0.011396 	-0.010590 	ipE:HP112  	0.997124 	0
0.000000 	0.000350 	0.005644 	-0.010192 	ipE:HP114  	0.998048 	0
0.000000 	-0.002488 	0.004764 	-0.012491 	ipE:HP115  	0.998832 	0
0.000000 	0.001771 	0.006117 	-0.007032 	ipE:HP117  	0.999078 	0
0.000000 	-0.002614 	0.002226 	-0.009661 	ipE:HP119  	0.998321 	0
0.000000 	-0.004385 	-0.000735 	-0.010116 	ipE:HP121  	0.999735 	0
0.000000 	-0.005188 	-0.000409 	-0.013481 	ipE:HPTGT  	0.99936 	0
0.000000 	-0.011985 	0.003048 	-0.039628 	ipE:HPBTN  	1.00395 	0
