#diforb 1.1 <Complete DifOrb Measurement>  Thu Jun  5 11:36:19 2014
# Beam line=  NUMI line  . Comment>SUCCESSFUL TEST
# E:HT101K[321] 	Delta=0 
# E:HT105K[321] 	Delta=0 
# E:VT106K[321] 	Delta=0 
# E:VT108K[321] 	Delta=0 
# #Energy 	Delta=0.001 
#s[cm],  x[cm],   x+sigmax, x-dxmax, name, I/I0, status
0.000000 	-0.000858 	0.000831 	-0.003343 	ipE:HP602  	1.00202 	0
0.000000 	-0.012054 	-0.006244 	-0.021979 	ipE:HP604  	1.00132 	0
0.000000 	-0.000513 	0.000854 	-0.003410 	ipE:HP606  	1.00197 	0
0.000000 	-0.003805 	0.000431 	-0.011429 	ipE:HP608  	1.00058 	0
0.000000 	-0.002901 	0.003783 	-0.013570 	ipE:HP101  	1.00354 	0
0.000000 	0.000573 	0.007566 	-0.009894 	ipE:HP102  	1.00849 	0
0.000000 	-0.003826 	0.001232 	-0.012923 	ipE:HP104  	1.00125 	0
0.000000 	-0.002268 	0.003428 	-0.014977 	ipE:HP105  	1.00258 	0
0.000000 	-0.001915 	0.001122 	-0.007399 	ipE:HP107  	0.996855 	0
0.000000 	-0.003948 	0.000789 	-0.013574 	ipE:HP109  	1.00898 	0
0.000000 	0.016944 	0.025515 	0.004168 	ipE:HP112  	1.00272 	0
0.000000 	-0.000492 	0.004835 	-0.009796 	ipE:HP114  	0.996284 	0
0.000000 	-0.005058 	-0.001597 	-0.013335 	ipE:HP115  	1.00337 	0
0.000000 	-0.005613 	-0.001889 	-0.013945 	ipE:HP117  	1.00293 	0
0.000000 	-0.006974 	0.002901 	-0.023330 	ipE:HP119  	1.00098 	0
0.000000 	0.004904 	0.008076 	-0.000658 	ipE:HP121  	1.00062 	0
0.000000 	0.008838 	0.015509 	-0.000495 	ipE:HPTGT  	0.995469 	0
0.000000 	-0.004911 	0.006552 	-0.023929 	ipE:HPBTN  	1.02332 	0
