#diforb 1.1 <Complete DifOrb Measurement>  Thu Jun  5 11:36:19 2014
# Beam line=  NUMI line  . Comment>SUCCESSFUL TEST
# E:HT101K[321] 	Delta=0 
# E:HT105K[321] 	Delta=0 
# E:VT106K[321] 	Delta=0 
# E:VT108K[321] 	Delta=0 
# #Energy 	Delta=0.001 
#s[cm],  y[cm],   y+sigmay, y-dxmay, name, I/I0, status
0.000000 	-0.028173 	-0.021299 	-0.040442 	ipE:VP605  	1.01479 	0
0.000000 	-0.004091 	-0.002940 	-0.005945 	ipE:VP101  	1.01821 	0
0.000000 	0.001178 	0.003437 	-0.003091 	ipE:VP103  	1.00334 	0
0.000000 	-0.006868 	-0.004033 	-0.010949 	ipE:VP106  	1.00585 	0
0.000000 	-0.012405 	-0.008943 	-0.016993 	ipE:VP108  	1.0263 	0
0.000000 	-0.007659 	-0.003649 	-0.014681 	ipE:VP110  	1.01775 	0
0.000000 	-0.012182 	-0.001998 	-0.027948 	ipE:VP111  	1.02346 	0
0.000000 	-0.014521 	-0.003161 	-0.033427 	ipE:VP113  	1.00778 	0
0.000000 	0.005683 	0.017809 	-0.014059 	ipE:VP116  	1.00167 	0
0.000000 	0.004118 	0.008220 	-0.003384 	ipE:VP118  	1.0031 	0
0.000000 	-0.007823 	-0.004935 	-0.013490 	ipE:VP121  	0.998611 	0
0.000000 	-0.005449 	-0.001449 	-0.012371 	ipE:VPTGT  	1.01548 	0
0.000000 	0.006508 	0.014236 	-0.007718 	ipE:VPBTN  	1.01215 	0
