#diforb 1.1 <Complete DifOrb Measurement>  Thu Jun  5 11:36:19 2014
# Beam line=  NUMI line  . Comment>SUCCESSFUL TEST
# E:HT101K[321] 	Delta=0 
# E:HT105K[321] 	Delta=0 
# E:VT106K[321] 	Delta=0 
# E:VT108K[321] 	Delta=0 
# #Energy 	Delta=0.001 
#s[cm],  y[cm],   y+sigmay, y-dxmay, name, I/I0, status
0.000000 	0.020230 	0.026181 	0.007961 	ipE:VP605  	0.987551 	0
0.000000 	0.002835 	0.004706 	-0.000371 	ipE:VP101  	0.973319 	0
0.000000 	0.006255 	0.008631 	0.001986 	ipE:VP103  	0.989031 	0
0.000000 	-0.001098 	0.001510 	-0.005178 	ipE:VP106  	0.988284 	0
0.000000 	-0.277815 	-0.272193 	-0.287842 	ipE:VP108  	0.973556 	0
0.000000 	0.061655 	0.067081 	0.052531 	ipE:VP110  	0.984683 	0
0.000000 	0.140122 	0.151666 	0.124356 	ipE:VP111  	0.976271 	0
0.000000 	0.277717 	0.286336 	0.258811 	ipE:VP113  	0.985462 	0
0.000000 	-0.172625 	-0.162107 	-0.192366 	ipE:VP116  	0.988814 	0
0.000000 	-0.025003 	-0.021829 	-0.032506 	ipE:VP118  	0.988234 	0
0.000000 	0.118480 	0.120907 	0.112813 	ipE:VP121  	0.993835 	0
0.000000 	0.150934 	0.153986 	0.144012 	ipE:VPTGT  	0.9836 	0
0.000000 	0.130179 	0.135891 	0.115952 	ipE:VPBTN  	1.00459 	0
