#diforb 1.1 <Complete DifOrb Measurement>  Thu Jun  5 11:36:19 2014
# Beam line=  NUMI line  . Comment>SUCCESSFUL TEST
# E:HT101K[321] 	Delta=0 
# E:HT105K[321] 	Delta=0 
# E:VT106K[321] 	Delta=0 
# E:VT108K[321] 	Delta=0 
# #Energy 	Delta=0.001 
#s[cm],  x[cm],   x+sigmax, x-dxmax, name, I/I0, status
0.000000 	0.273790 	0.275621 	0.271305 	ipE:HP602  	56.4589 	0
0.000000 	-1.336883 	-1.332720 	-1.343104 	ipE:HP604  	65.4253 	0
0.000000 	-0.468889 	-0.467019 	-0.471787 	ipE:HP606  	85.9182 	0
0.000000 	1.582453 	1.584706 	1.578368 	ipE:HP608  	32.924 	0
0.000000 	-0.462670 	-0.457112 	-0.473003 	ipE:HP101  	51.8313 	0
0.000000 	-0.578076 	-0.571847 	-0.587943 	ipE:HP102  	53.5026 	0
0.000000 	0.048796 	0.054379 	0.039699 	ipE:HP104  	52.2754 	0
0.000000 	0.221655 	0.229440 	0.208946 	ipE:HP105  	51.0269 	0
0.000000 	-0.021420 	-0.017945 	-0.026904 	ipE:HP107  	52.1404 	0
0.000000 	-0.027951 	-0.022715 	-0.037577 	ipE:HP109  	52.2651 	0
0.000000 	0.091543 	0.098808 	0.081153 	ipE:HP112  	50.4476 	0
0.000000 	0.035598 	0.041919 	0.026294 	ipE:HP114  	54.7225 	0
0.000000 	0.005172 	0.009986 	-0.003106 	ipE:HP115  	53.3239 	0
0.000000 	-0.073148 	-0.067908 	-0.081480 	ipE:HP117  	53.2274 	0
0.000000 	-0.048568 	-0.041860 	-0.059659 	ipE:HP119  	51.8397 	0
0.000000 	0.101870 	0.105111 	0.096308 	ipE:HP121  	47.6102 	0
0.000000 	0.105888 	0.112410 	0.097218 	ipE:HPTGT  	61.3058 	0
0.000000 	-0.734751 	-0.725697 	-0.749371 	ipE:HPBTN  	1222.28 	0
