OptiM Track Data
0.045532  	0.000230989  	0.00564888  	0.000105862  	1185.86  	0.00118961  	0 	1
0.0441668  	-0.000176691  	-0.0190031  	-0.000396482  	5771.6  	0.00578265  	1 	1
0.00430414  	-0.000531779  	0.00979201  	-0.000214048  	-5596.93  	-0.00559893  	2 	1
-0.0107046  	-0.000131321  	0.0241137  	0.000654545  	-779.856  	-0.000779748  	3 	1
0.0102904  	-0.000234297  	0.0428802  	-1.82141e-05  	-1695.15  	-0.00169469  	4 	1
0.06473  	-2.9532e-05  	-0.0228056  	0.000469255  	-4748.65  	-0.00475051  	5 	1
-0.0442721  	3.34792e-05  	-0.0187148  	-0.000646621  	675.711  	0.000679342  	6 	1
-0.00509099  	-0.000161502  	0.0631248  	-0.000290543  	17.5461  	2.01422e-05  	7 	1
-0.0374083  	0.000483034  	-0.0216148  	0.00078932  	-1560.31  	-0.00155736  	8 	1
-0.0212989  	0.000806728  	0.0216648  	0.000330098  	-5994.08  	-0.00599506  	9 	1
0.0244748  	0.000180909  	0.0155385  	-0.000558247  	-5647.14  	-0.00564928  	10 	1
0.0368662  	7.38332e-05  	0.0232014  	0.000255903  	-454.397  	-0.000452589  	11 	1
0.0485287  	0.000349122  	0.0139042  	0.000597757  	1003.59  	0.00100833  	12 	1
-0.000956268  	-6.45219e-05  	0.048965  	0.000316612  	-1332.61  	-0.00133213  	13 	1
0.0398623  	0.000246352  	-0.0191038  	-0.000483987  	4644.71  	0.00465377  	14 	1
-0.0173107  	-0.000161456  	-0.0250631  	1.97372e-05  	-1065.81  	-0.0010654  	15 	1
0.00914577  	0.000154555  	0.00486814  	-2.6626e-05  	8195.32  	0.008211  	16 	1
0.0295731  	-0.000693018  	-0.0268756  	-5.2754e-05  	2759.6  	0.00276589  	17 	1
0.00162147  	-0.000724382  	-0.0536851  	5.17187e-05  	4077.43  	0.00408612  	18 	1
-0.0587331  	-0.00035829  	0.0150643  	0.000399682  	3170.1  	0.00317637  	19 	1
0.0439738  	0.00078657  	-0.00350973  	0.000179556  	4112.47  	0.00412183  	20 	1
0.0408587  	-0.000312671  	-0.0186667  	0.000568092  	-5893.07  	-0.00589587  	21 	1
0.0078398  	0.000212798  	-0.0221299  	-0.000800859  	1090.96  	0.00109378  	22 	1
0.00258491  	0.000136336  	0.00804305  	-0.000619686  	7365.45  	0.00737999  	23 	1
-0.0101542  	-0.000878823  	-0.0238442  	-0.00017953  	-462.603  	-0.000461135  	24 	1
0.0071123  	-6.40442e-05  	0.0103037  	-0.000224132  	6325.1  	0.00633625  	25 	1
0.0428515  	6.76949e-05  	-0.00306055  	0.000636946  	2395.57  	0.0024012  	26 	1
-0.0199162  	9.34917e-05  	0.0162807  	-0.000223169  	-2583.73  	-0.00258614  	27 	1
0.0524194  	0.00026137  	-0.00923422  	-0.000643367  	4469.99  	0.0044792  	28 	1
0.00152082  	0.00023993  	-0.0110754  	-0.000452034  	-5426.89  	-0.00542924  	29 	1
0.0021535  	-0.000162978  	0.0174604  	0.000946628  	-2490.82  	-0.00249123  	30 	1
0.0252394  	0.00105268  	-0.0101664  	0.000472188  	-3373.06  	-0.00337199  	31 	1
-0.0215823  	-0.000601031  	0.0118244  	0.000197509  	2869.74  	0.00287545  	32 	1
-0.0374169  	-0.000255234  	0.0027504  	7.10882e-06  	6737.63  	0.00675008  	33 	1
0.017724  	0.000111352  	-0.0313922  	-0.000621481  	-3118.96  	-0.00312052  	34 	1
0.0146698  	-0.000751602  	-0.011944  	0.000101708  	-250.8  	-0.000249947  	35 	1
-0.00203824  	0.000595796  	-0.0399155  	7.72301e-05  	3237.76  	0.00324564  	36 	1
0.0646647  	-0.000378089  	-0.021822  	0.000280718  	-269.487  	-0.000267953  	37 	1
0.0165465  	0.000378073  	-0.019714  	0.00117023  	1658.13  	0.00166387  	38 	1
-0.0118987  	0.00048981  	-0.0443191  	-0.000231742  	-2687.84  	-0.00268746  	39 	1
0.0194826  	0.000639046  	0.0268877  	-0.000189109  	-6560.22  	-0.00656178  	40 	1
0.021162  	0.000667534  	0.0209278  	0.000546312  	165.57  	0.000168157  	41 	1
0.00223047  	4.36394e-05  	-0.0132467  	-0.000105774  	-7122.85  	-0.00712455  	42 	1
-0.0475377  	5.8462e-05  	-0.0322033  	-0.00022186  	672.728  	0.000676595  	43 	1
0.0231005  	-0.000514604  	-0.0398668  	-0.000708473  	-825.684  	-0.000823695  	44 	1
0.00651179  	-2.96526e-05  	0.0439107  	0.00038826  	-258.553  	-0.000256966  	45 	1
0.00124511  	0.000633058  	0.0496824  	-0.000343217  	1002.22  	0.00100558  	46 	1
0.024912  	1.29405e-05  	0.00326565  	1.61197e-05  	117.838  	0.000119022  	47 	1
-0.0302724  	-0.000358127  	0.0539591  	0.000208615  	1210.38  	0.00121311  	48 	1
0.0227715  	0.000676037  	-0.00278623  	0.000353735  	2579.4  	0.00258522  	49 	1
-0.0216639  	0.000140735  	0.0333235  	0.000628862  	-4332.1  	-0.00433393  	50 	1
-0.0328514  	-0.000358636  	0.0246567  	-0.000156773  	4265.79  	0.00427351  	51 	1
-0.00814015  	-0.000671049  	0.0103813  	2.76903e-06  	-6613.71  	-0.00661519  	52 	1
0.0433022  	-0.000261509  	0.0375281  	-0.000363341  	-6199.44  	-0.00619861  	53 	1
-0.00075271  	-1.76054e-05  	-0.00643857  	0.000402527  	-2546.72  	-0.00254799  	54 	1
0.0230694  	-0.000230117  	-0.0585845  	9.99083e-05  	261.257  	0.00026368  	55 	1
-0.012597  	4.34244e-05  	0.00583457  	0.000662941  	-1531.26  	-0.00153233  	56 	1
-0.00754596  	-0.000867856  	0.00855531  	0.0003411  	767.647  	0.000771508  	57 	1
0.0171998  	4.69715e-05  	0.0119696  	-0.000501332  	2052.19  	0.00205603  	58 	1
0.00900052  	-0.000400179  	-0.00166499  	-0.000313157  	7935.19  	0.00795038  	59 	1
0.000513737  	0.00033317  	-0.0372656  	-0.000716206  	-1048.53  	-0.00104709  	60 	1
-0.00419385  	1.89864e-05  	0.00697976  	6.99437e-05  	236.008  	0.000236213  	61 	1
0.00715153  	0.000198135  	0.0616412  	0.000400884  	1648.27  	0.00165349  	62 	1
-0.029281  	-0.000209053  	0.0453598  	-0.000273234  	6942.58  	0.00695639  	63 	1
-0.0226709  	0.000698855  	-0.0315435  	0.000674582  	1618.26  	0.00162481  	64 	1
0.00640276  	4.06027e-05  	-0.00176865  	-0.00110352  	387.874  	0.000391247  	65 	1
0.00124962  	-0.000358057  	0.0399733  	-0.000711996  	-4460.91  	-0.00446089  	66 	1
-0.0171329  	-0.000200038  	0.0166315  	0.000802781  	-1114.2  	-0.00111423  	67 	1
-0.0143697  	0.00055872  	0.0381512  	0.000230195  	-1449.04  	-0.00144871  	68 	1
-0.0658345  	0.000118786  	-0.000940834  	-1.29076e-05  	4203.84  	0.00421369  	69 	1
0.0118661  	0.000757316  	0.0340715  	0.000101602  	4939.84  	0.0049501  	70 	1
0.0368649  	-0.000213876  	-0.0386135  	6.00688e-05  	-1320.66  	-0.00132145  	71 	1
0.00510516  	-0.00110422  	-0.0247629  	-0.000463215  	1220.08  	0.00122562  	72 	1
0.0215674  	0.000300853  	-0.0168328  	0.000590642  	-3520.34  	-0.00352092  	73 	1
0.0123192  	0.000234623  	-0.0067987  	0.000392786  	5788.34  	0.00579882  	74 	1
-0.0499048  	0.000416932  	0.0567139  	9.38325e-05  	2031.38  	0.00203619  	75 	1
-0.0531729  	-0.000189934  	0.0222341  	-6.15564e-05  	-3531.41  	-0.00353282  	76 	1
-0.00398668  	0.000159916  	0.0193383  	0.000213306  	-4391.78  	-0.00439467  	77 	1
0.025357  	0.000372484  	-0.0164469  	0.000834802  	-604.61  	-0.000602435  	78 	1
0.0213384  	0.000884351  	-0.0397902  	1.09097e-05  	-1571.42  	-0.0015714  	79 	1
-0.0168636  	-0.000170238  	0.0165658  	-0.000250188  	2002.52  	0.00200598  	80 	1
0.0111029  	-0.00051744  	-0.00814322  	-5.74906e-05  	-3481.81  	-0.00348399  	81 	1
-0.0163642  	0.00084876  	-0.0199491  	0.000719444  	3016.58  	0.00302591  	82 	1
0.01226  	-0.000249002  	0.0292493  	-0.000795854  	409.733  	0.000411695  	83 	1
0.029503  	-0.000181975  	-0.0348416  	0.000697048  	-1728.63  	-0.00172826  	84 	1
-0.0499474  	9.38856e-05  	-0.0238768  	0.000633441  	1299.35  	0.00130436  	85 	1
0.0147607  	0.000421957  	0.0198155  	-0.000343784  	4748.93  	0.00475845  	86 	1
-0.031805  	-9.72436e-06  	0.0588088  	0.000471087  	-3793.35  	-0.00379528  	87 	1
-0.0134546  	-0.000475571  	-0.0122556  	0.000141396  	-992.964  	-0.000993683  	88 	1
-0.0158508  	-0.000831388  	-0.0286163  	0.000328201  	-3250.75  	-0.00325175  	89 	1
0.0249851  	0.000248646  	-0.042681  	0.000272698  	-4446.12  	-0.00444807  	90 	1
-0.0198285  	0.000274446  	-0.000197986  	0.000478597  	-2783.79  	-0.00278573  	91 	1
0.00999433  	0.000190785  	-0.0231986  	0.00076135  	-5153.96  	-0.00515488  	92 	1
