#diforb 1.1 <Complete DifOrb Measurement>  Mon Jun  9 15:06:24 2014
# Beam line=  NUMI line  . Comment>NEGATIVE BUMPS
# E:HT101K 	Delta=-2 
# E:HT105K 	Delta=-2 
# E:VT106K 	Delta=-2 
# E:VT108K 	Delta=-2 
# #Energy 	Delta=0.001 
#s[cm],  y[cm],   y+sigmay, y-dxmay, name, I/I0, status
0.000000 	-0.008532 	-0.004522 	-0.016733 	ipE:VP605  	1.01427 	0
0.000000 	0.004772 	0.007855 	-0.001178 	ipE:VP101  	1.00387 	0
0.000000 	0.006793 	0.010093 	0.001686 	ipE:VP103  	1.01448 	0
0.000000 	0.012650 	0.016296 	0.005822 	ipE:VP106  	1.01265 	0
0.000000 	-0.005557 	-0.002225 	-0.012032 	ipE:VP108  	0.996573 	0
0.000000 	-0.004574 	0.000274 	-0.013717 	ipE:VP110  	1.00915 	0
0.000000 	0.008393 	0.015970 	-0.005133 	ipE:VP111  	1.00336 	0
0.000000 	-0.000326 	0.009358 	-0.017267 	ipE:VP113  	1.0016 	0
0.000000 	0.006285 	0.020833 	-0.021580 	ipE:VP116  	1.00465 	0
0.000000 	-0.004335 	0.001187 	-0.013846 	ipE:VP118  	1.00467 	0
0.000000 	-0.000932 	0.002208 	-0.006930 	ipE:VP121  	0.998335 	0
0.000000 	0.001599 	0.005609 	-0.006457 	ipE:VPTGT  	1.00369 	0
0.000000 	-0.008356 	-0.003897 	-0.017322 	ipE:VPBTN  	0.986418 	0
