  1.8681E+01  9.7931E-01
  1.8809E+01  9.7364E-01
  1.8937E+01  9.6728E-01
  1.9065E+01  9.6020E-01
  1.9193E+01  9.5223E-01
  1.9321E+01  9.4311E-01
  1.9449E+01  9.3301E-01
  1.9577E+01  9.2217E-01
  1.9705E+01  9.1064E-01
  1.9833E+01  8.9843E-01
  1.9961E+01  8.8555E-01
  2.0089E+01  8.7146E-01
  2.0217E+01  8.5554E-01
  2.0345E+01  8.3838E-01
  2.0472E+01  8.2039E-01
  2.0600E+01  8.0150E-01
  2.0728E+01  7.8176E-01
  2.0856E+01  7.6099E-01
  2.0984E+01  7.3878E-01
  2.1112E+01  7.1488E-01
  2.1240E+01  6.8954E-01
  2.1368E+01  6.6279E-01
  2.1496E+01  6.3476E-01
  2.1624E+01  6.0568E-01
  2.1752E+01  5.7533E-01
  2.1880E+01  5.4338E-01
  2.2008E+01  5.0990E-01
  2.2136E+01  4.7521E-01
  2.2264E+01  4.3944E-01
  2.2392E+01  4.0240E-01
  2.2520E+01  3.6393E-01
  2.2648E+01  3.2432E-01
  2.2776E+01  2.8374E-01
  2.2904E+01  2.4229E-01
  2.3032E+01  2.0004E-01
  2.3159E+01  1.5715E-01
  2.3287E+01  1.1377E-01
  2.3415E+01  7.0075E-02
  2.3543E+01  2.6173E-02
  2.3671E+01 -1.7803E-02
  2.3799E+01 -6.1673E-02
  2.3927E+01 -1.0527E-01
  2.4055E+01 -1.4843E-01
  2.4183E+01 -1.9102E-01
  2.4311E+01 -2.3288E-01
  2.4439E+01 -2.7390E-01
  2.4567E+01 -3.1397E-01
  2.4695E+01 -3.5300E-01
  2.4823E+01 -3.9090E-01
  2.4951E+01 -4.2758E-01
  2.5079E+01 -4.6290E-01
  2.5207E+01 -4.9691E-01
  2.5335E+01 -5.2968E-01
  2.5463E+01 -5.6116E-01
  2.5591E+01 -5.9132E-01
  2.5719E+01 -6.2010E-01
  2.5847E+01 -6.4734E-01
  2.5974E+01 -6.7291E-01
  2.6102E+01 -6.9714E-01
  2.6230E+01 -7.2036E-01
  2.6358E+01 -7.4246E-01
  2.6486E+01 -7.6353E-01
  2.6614E+01 -7.8339E-01
  2.6742E+01 -8.0158E-01
  2.6870E+01 -8.1815E-01
  2.6998E+01 -8.3369E-01
  2.7126E+01 -8.4854E-01
  2.7254E+01 -8.6255E-01
  2.7382E+01 -8.7585E-01
  2.7510E+01 -8.8815E-01
  2.7638E+01 -8.9908E-01
  2.7766E+01 -9.0887E-01
  2.7894E+01 -9.1784E-01
  2.8022E+01 -9.2609E-01
  2.8150E+01 -9.3366E-01
  2.8278E+01 -9.4059E-01
  2.8406E+01 -9.4674E-01
  2.8534E+01 -9.5197E-01
  2.8661E+01 -9.5635E-01
  2.8789E+01 -9.5981E-01
  2.8917E+01 -9.6250E-01
  2.9045E+01 -9.6460E-01
  2.9173E+01 -9.6616E-01
  2.9301E+01 -9.6711E-01
  2.9429E+01 -9.6744E-01
  2.9557E+01 -9.6692E-01
  2.9685E+01 -9.6525E-01
  2.9813E+01 -9.6279E-01
  2.9941E+01 -9.5979E-01
  3.0069E+01 -9.5621E-01
  3.0197E+01 -9.5212E-01
  3.0325E+01 -9.4738E-01
  3.0453E+01 -9.4165E-01
  3.0581E+01 -9.3477E-01
  3.0709E+01 -9.2701E-01
  3.0837E+01 -9.1854E-01
  3.0965E+01 -9.0933E-01
  3.1093E+01 -8.9950E-01
  3.1221E+01 -8.8886E-01
  3.1348E+01 -8.7721E-01
  3.1476E+01 -8.6448E-01
  3.1604E+01 -8.5057E-01
  3.1732E+01 -8.3545E-01
  3.1860E+01 -8.1934E-01
  3.1988E+01 -8.0245E-01
  3.2116E+01 -7.8459E-01
  3.2244E+01 -7.6584E-01
  3.2372E+01 -7.4583E-01
  3.2500E+01 -7.2399E-01
  3.2628E+01 -7.0049E-01
  3.2756E+01 -6.7584E-01
  3.2884E+01 -6.5022E-01
  3.3012E+01 -6.2332E-01
  3.3140E+01 -5.9498E-01
  3.3268E+01 -5.6531E-01
  3.3396E+01 -5.3440E-01
  3.3524E+01 -5.0218E-01
  3.3652E+01 -4.6854E-01
  3.3780E+01 -4.3357E-01
  3.3908E+01 -3.9740E-01
  3.4035E+01 -3.6011E-01
  3.4163E+01 -3.2172E-01
  3.4291E+01 -2.8226E-01
  3.4419E+01 -2.4189E-01
  3.4547E+01 -2.0073E-01
  3.4675E+01 -1.5890E-01
  3.4803E+01 -1.1653E-01
  3.4931E+01 -7.3773E-02
  3.5059E+01 -3.0786E-02
  3.5187E+01  1.2276E-02
  3.5315E+01  5.5267E-02
  3.5443E+01  9.8037E-02
  3.5571E+01  1.4045E-01
  3.5699E+01  1.8237E-01
  3.5827E+01  2.2364E-01
  3.5955E+01  2.6411E-01
  3.6083E+01  3.0365E-01
  3.6211E+01  3.4205E-01
  3.6339E+01  3.7926E-01
  3.6467E+01  4.1537E-01
  3.6595E+01  4.5043E-01
  3.6723E+01  4.8418E-01
  3.6850E+01  5.1633E-01
  3.6978E+01  5.4712E-01
  3.7106E+01  5.7671E-01
  3.7234E+01  6.0501E-01
  3.7362E+01  6.3190E-01
  3.7490E+01  6.5740E-01
  3.7618E+01  6.8178E-01
  3.7746E+01  7.0517E-01
  3.7874E+01  7.2723E-01
  3.8002E+01  7.4759E-01
  3.8130E+01  7.6661E-01
  3.8258E+01  7.8446E-01
  3.8386E+01  8.0125E-01
  3.8514E+01  8.1716E-01
  3.8642E+01  8.3219E-01
  3.8770E+01  8.4625E-01
  3.8898E+01  8.5928E-01
  3.9026E+01  8.7121E-01
  3.9154E+01  8.8184E-01
  3.9282E+01  8.9154E-01
  3.9410E+01  9.0063E-01
  3.9537E+01  9.0907E-01
  3.9665E+01  9.1692E-01
  3.9793E+01  9.2404E-01
  3.9921E+01  9.3009E-01
  4.0049E+01  9.3492E-01
  4.0177E+01  9.3897E-01
  4.0305E+01  9.4256E-01
  4.0433E+01  9.4555E-01
  4.0561E+01  9.4802E-01
  4.0689E+01  9.4982E-01
  4.0817E+01  9.5073E-01
  4.0945E+01  9.5076E-01
  4.1073E+01  9.5003E-01
  4.1201E+01  9.4858E-01
  4.1329E+01  9.4651E-01
  4.1457E+01  9.4392E-01
  4.1585E+01  9.4069E-01
  4.1713E+01  9.3674E-01
  4.1841E+01  9.3198E-01
  4.1969E+01  9.2620E-01
  4.2097E+01  9.1949E-01
  4.2224E+01  9.1208E-01
  4.2352E+01  9.0407E-01
  4.2480E+01  8.9543E-01
  4.2608E+01  8.8623E-01
  4.2736E+01  8.7605E-01
  4.2864E+01  8.6427E-01
  4.2992E+01  8.5136E-01
  4.3120E+01  8.3767E-01
  4.3248E+01  8.2320E-01
  4.3376E+01  8.0793E-01
  4.3504E+01  7.9178E-01
  4.3632E+01  7.7442E-01
  4.3760E+01  7.5556E-01
  4.3888E+01  7.3541E-01
  4.4016E+01  7.1397E-01
  4.4144E+01  6.9133E-01
  4.4272E+01  6.6771E-01
  4.4400E+01  6.4294E-01
  4.4528E+01  6.1672E-01
  4.4656E+01  5.8900E-01
  4.4784E+01  5.5997E-01
  4.4912E+01  5.2975E-01
  4.5039E+01  4.9822E-01
  4.5167E+01  4.6529E-01
  4.5295E+01  4.3109E-01
  4.5423E+01  3.9572E-01
  4.5551E+01  3.5921E-01
  4.5679E+01  3.2154E-01
  4.5807E+01  2.8277E-01
  4.5935E+01  2.4306E-01
  4.6063E+01  2.0252E-01
  4.6191E+01  1.6131E-01
  4.6319E+01  1.1956E-01
  4.6447E+01  7.7429E-02
  4.6575E+01  3.5049E-02
  4.6703E+01 -7.4232E-03
  4.6831E+01 -4.9828E-02
  4.6959E+01 -9.2028E-02
  4.7087E+01 -1.3391E-01
  4.7215E+01 -1.7535E-01
  4.7343E+01 -2.1614E-01
  4.7471E+01 -2.5603E-01
  4.7599E+01 -2.9506E-01
  4.7726E+01 -3.3320E-01
  4.7854E+01 -3.7031E-01
  4.7982E+01 -4.0619E-01
  4.8110E+01 -4.4080E-01
  4.8238E+01 -4.7419E-01
  4.8366E+01 -5.0637E-01
  4.8494E+01 -5.3725E-01
  4.8622E+01 -5.6669E-01
  4.8750E+01 -5.9482E-01
  4.8878E+01 -6.2171E-01
  4.9006E+01 -6.4737E-01
  4.9134E+01 -6.7194E-01
  4.9262E+01 -6.9528E-01
  4.9390E+01 -7.1695E-01
  4.9518E+01 -7.3682E-01
  4.9646E+01 -7.5550E-01
  4.9774E+01 -7.7346E-01
  4.9902E+01 -7.9052E-01
  5.0030E+01 -8.0680E-01
  5.0158E+01 -8.2204E-01
  5.0286E+01 -8.3584E-01
  5.0413E+01 -8.4832E-01
  5.0541E+01 -8.5989E-01
  5.0669E+01 -8.7070E-01
  5.0797E+01 -8.8078E-01
  5.0925E+01 -8.9021E-01
  5.1053E+01 -8.9883E-01
  5.1181E+01 -9.0651E-01
  5.1309E+01 -9.1328E-01
  5.1437E+01 -9.1912E-01
  5.1565E+01 -9.2413E-01
  5.1693E+01 -9.2853E-01
  5.1821E+01 -9.3238E-01
  5.1949E+01 -9.3562E-01
  5.2077E+01 -9.3824E-01
  5.2205E+01 -9.4006E-01
  5.2333E+01 -9.4078E-01
  5.2461E+01 -9.4069E-01
  5.2589E+01 -9.4007E-01
  5.2717E+01 -9.3893E-01
  5.2845E+01 -9.3727E-01
  5.2973E+01 -9.3504E-01
  5.3100E+01 -9.3195E-01
  5.3228E+01 -9.2777E-01
  5.3356E+01 -9.2278E-01
  5.3484E+01 -9.1713E-01
  5.3612E+01 -9.1081E-01
  5.3740E+01 -9.0391E-01
  5.3868E+01 -8.9632E-01
  5.3996E+01 -8.8784E-01
  5.4124E+01 -8.7841E-01
  5.4252E+01 -8.6796E-01
  5.4380E+01 -8.5645E-01
  5.4508E+01 -8.4405E-01
  5.4636E+01 -8.3098E-01
  5.4764E+01 -8.1705E-01
  5.4892E+01 -8.0233E-01
  5.5020E+01 -7.8654E-01
  5.5148E+01 -7.6920E-01
  5.5276E+01 -7.5033E-01
  5.5404E+01 -7.3036E-01
  5.5532E+01 -7.0955E-01
  5.5660E+01 -6.8770E-01
  5.5788E+01 -6.6485E-01
  5.5915E+01 -6.4069E-01
  5.6043E+01 -6.1481E-01
  5.6171E+01 -5.8738E-01
  5.6299E+01 -5.5859E-01
  5.6427E+01 -5.2853E-01
  5.6555E+01 -4.9733E-01
  5.6683E+01 -4.6507E-01
  5.6811E+01 -4.3153E-01
  5.6939E+01 -3.9647E-01
  5.7067E+01 -3.6022E-01
  5.7195E+01 -3.2303E-01
  5.7323E+01 -2.8488E-01
  5.7451E+01 -2.4570E-01
  5.7579E+01 -2.0561E-01
  5.7707E+01 -1.6485E-01
  5.7835E+01 -1.2357E-01
  5.7963E+01 -8.1863E-02
  5.8091E+01 -3.9820E-02
  5.8219E+01  2.3664E-03
  5.8347E+01  4.4528E-02
  5.8475E+01  8.6518E-02
  5.8602E+01  1.2817E-01
  5.8730E+01  1.6936E-01
  5.8858E+01  2.1001E-01
  5.8986E+01  2.5000E-01
  5.9114E+01  2.8914E-01
  5.9242E+01  3.2721E-01
  5.9370E+01  3.6421E-01
  5.9498E+01  4.0003E-01
  5.9626E+01  4.3467E-01
  5.9754E+01  4.6813E-01
  5.9882E+01  5.0036E-01
  6.0010E+01  5.3122E-01
  6.0138E+01  5.6071E-01
  6.0266E+01  5.8900E-01
  6.0394E+01  6.1627E-01
  6.0522E+01  6.4218E-01
  6.0650E+01  6.6636E-01
  6.0778E+01  6.8908E-01
  6.0906E+01  7.1049E-01
  6.1034E+01  7.3073E-01
  6.1162E+01  7.5001E-01
  6.1289E+01  7.6840E-01
